"Date","MaxTemp","MinTemp","MeanTemp","Precip","MaxGust","HDD","CDD","Month","Year","DOW","HDD_1","HDD_2","CDD_1","CDD_2","IsBusinessDay","Holiday","MaxHDD","MaxCDD","wknd"
2011-07-31,21.4,13.1,17.3,0.4,35,0,4.3,"July",2011,"Sunday",0,0,3.6,2.2,0,0,0,6.4,1
2011-08-01,21.8,11.5,16.7,0,41,0,3.7,"August",2011,"Monday",0,0,4.3,3.6,1,0,0,6.8,0
2011-08-02,22.7,8.8,15.8,0,41,0,2.8,"August",2011,"Tuesday",0,0,3.7,4.3,1,0,0,7.7,0
2011-08-03,22.7,12.8,17.8,0,41,0,4.8,"August",2011,"Wednesday",0,0,2.8,3.7,1,0,0,7.7,0
2011-08-04,24.2,10.3,17.3,0,41,0,4.3,"August",2011,"Thursday",0,0,4.8,2.8,1,0,0,9.2,0
2011-08-05,25,12.5,18.8,0,41,0,5.8,"August",2011,"Friday",0,0,4.3,4.8,1,0,0,10,0
2011-08-06,20.6,11.4,16,15.2,56,0,3,"August",2011,"Saturday",0,0,5.8,4.3,0,0,0,5.6,1
2011-08-07,17.5,8.5,13,0,39,0,0,"August",2011,"Sunday",0,0,3,5.8,0,0,0,2.5,1
2011-08-08,24.1,12.4,18.3,0,39,0,5.3,"August",2011,"Monday",0,0,0,3,1,0,0,9.1,0
2011-08-09,25.9,12.8,19.4,0,39,0,6.4,"August",2011,"Tuesday",0,0,5.3,0,1,0,0,10.9,0
2011-08-10,24.4,12.4,18.4,0.4,39,0,5.4,"August",2011,"Wednesday",0,0,6.4,5.3,1,0,0,9.4,0
2011-08-11,22.9,14,18.5,0,39,0,5.5,"August",2011,"Thursday",0,0,5.4,6.4,1,0,0,7.9,0
2011-08-12,24.4,11.7,18.1,0,32,0,5.1,"August",2011,"Friday",0,0,5.5,5.4,1,0,0,9.4,0
2011-08-13,25.7,14.5,20.1,0,32,0,7.1,"August",2011,"Saturday",0,0,5.1,5.5,0,0,0,10.7,1
2011-08-14,23.7,14.2,19,0,48,0,6,"August",2011,"Sunday",0,0,7.1,5.1,0,0,0,8.7,1
2011-08-15,16.3,10.8,13.6,0,48,0,0.6,"August",2011,"Monday",0,0,6,7.1,1,0,0,1.3,0
2011-08-16,21.1,7.9,14.5,0,37,0,1.5,"August",2011,"Tuesday",0,0,0.6,6,1,0,0,6.1,0
2011-08-17,18.6,9.9,14.3,1.8,33,0,1.3,"August",2011,"Wednesday",0,0,1.5,0.6,1,0,0,3.6,0
2011-08-18,17,8.4,12.7,0.8,46,0,0,"August",2011,"Thursday",0,0,1.3,1.5,1,0,0,2,0
2011-08-19,19.9,7,13.5,0,39,0,0.5,"August",2011,"Friday",0,0,0,1.3,1,0,0,4.9,0
2011-08-20,24,11.4,17.7,0,35,0,4.7,"August",2011,"Saturday",0,0,0.5,0,0,0,0,9,1
2011-08-21,29.5,13.4,21.5,0,33,0,8.5,"August",2011,"Sunday",0,0,4.7,0.5,0,0,0,14.5,1
2011-08-22,26.7,13.6,20.2,0,32,0,7.2,"August",2011,"Monday",0,0,8.5,4.7,1,0,0,11.7,0
2011-08-23,22.1,13.4,17.8,0,57,0,4.8,"August",2011,"Tuesday",0,0,7.2,8.5,1,0,0,7.1,0
2011-08-24,25.1,11,18.1,0,41,0,5.1,"August",2011,"Wednesday",0,0,4.8,7.2,1,0,0,10.1,0
2011-08-25,20.2,11.3,15.8,0,44,0,2.8,"August",2011,"Thursday",0,0,5.1,4.8,1,0,0,5.2,0
2011-08-26,22.9,8.1,15.5,0,35,0,2.5,"August",2011,"Friday",0,0,2.8,5.1,1,0,0,7.9,0
2011-08-27,26.9,11.7,19.3,0,35,0,6.3,"August",2011,"Saturday",0,0,2.5,2.8,0,0,0,11.9,1
2011-08-28,24.9,11.1,18,0,35,0,5,"August",2011,"Sunday",0,0,6.3,2.5,0,0,0,9.9,1
2011-08-29,24.2,13.8,19,0,44,0,6,"August",2011,"Monday",0,0,5,6.3,1,0,0,9.2,0
2011-08-30,18.4,9.4,13.9,0.8,37,0,0.9,"August",2011,"Tuesday",0,0,6,5,1,0,0,3.4,0
2011-08-31,14.2,5.7,10,0,37,0,0,"August",2011,"Wednesday",0,0,0.9,6,1,0,0,0,0
2011-09-01,18.2,4.3,11.3,3.4,46,0,0,"September",2011,"Thursday",0,0,0,0.9,1,0,0.7,3.2,0
2011-09-02,14.7,7.7,11.2,3.4,48,0,0,"September",2011,"Friday",0,0,0,0,1,0,0,0,0
2011-09-03,18.3,5.2,11.8,0,48,0,0,"September",2011,"Saturday",0,0,0,0,0,0,0,3.3,1
2011-09-04,24.8,7.8,16.3,0,48,0,3.3,"September",2011,"Sunday",0,0,0,0,0,0,0,9.8,1
2011-09-05,25.4,8.9,17.2,0,48,0,4.2,"September",2011,"Monday",0,0,3.3,0,0,1,0,10.4,0
2011-09-06,26.9,8.6,17.8,0,48,0,4.8,"September",2011,"Tuesday",0,0,4.2,3.3,1,0,0,11.9,0
2011-09-07,29.2,11,20.1,0,48,0,7.1,"September",2011,"Wednesday",0,0,4.8,4.2,1,0,0,14.2,0
2011-09-08,29.9,11.2,20.6,0,48,0,7.6,"September",2011,"Thursday",0,0,7.1,4.8,1,0,0,14.9,0
2011-09-09,29.5,11.5,20.5,0,48,0,7.5,"September",2011,"Friday",0,0,7.6,7.1,1,0,0,14.5,0
2011-09-10,25,11.9,18.5,0,35,0,5.5,"September",2011,"Saturday",0,0,7.5,7.6,0,0,0,10,1
2011-09-11,16.2,7.4,11.8,0.2,54,0,0,"September",2011,"Sunday",0,0,5.5,7.5,0,0,0,1.2,1
2011-09-12,16.7,3.5,10.1,0,33,0,0,"September",2011,"Monday",0,0,0,5.5,1,0,1.5,1.7,0
2011-09-13,12,3,7.5,0,33,0.5,0,"September",2011,"Tuesday",0,0,0,0,1,0,2,0,0
2011-09-14,18.4,3.9,11.2,0,54,0,0,"September",2011,"Wednesday",0.5,0,0,0,1,0,1.1,3.4,0
2011-09-15,21.6,6.5,14.1,0,54,0,1.1,"September",2011,"Thursday",0,0.5,0,0,1,0,0,6.6,0
2011-09-16,18.3,8.5,13.4,5,59,0,0.4,"September",2011,"Friday",0,0,1.1,0,1,0,0,3.3,0
2011-09-17,16.1,4.7,10.4,0,39,0,0,"September",2011,"Saturday",0,0,0.4,1.1,0,0,0.3,1.1,1
2011-09-18,17.7,1.9,9.8,0,39,0,0,"September",2011,"Sunday",0,0,0,0.4,0,0,3.1,2.7,1
2011-09-19,15.9,7.7,11.8,0,52,0,0,"September",2011,"Monday",0,0,0,0,1,0,0,0.9,0
2011-09-20,18,3.9,11,0,33,0,0,"September",2011,"Tuesday",0,0,0,0,1,0,1.1,3,0
2011-09-21,23.8,7.5,15.7,0,39,0,2.7,"September",2011,"Wednesday",0,0,0,0,1,0,0,8.8,0
2011-09-22,20.6,12.3,16.5,0,33,0,3.5,"September",2011,"Thursday",0,0,2.7,0,1,0,0,5.6,0
2011-09-23,24.4,10.9,17.7,0,41,0,4.7,"September",2011,"Friday",0,0,3.5,2.7,1,0,0,9.4,0
2011-09-24,23.7,7.5,15.6,0,41,0,2.6,"September",2011,"Saturday",0,0,4.7,3.5,0,0,0,8.7,1
2011-09-25,31.9,12.7,22.3,0,50,0,9.3,"September",2011,"Sunday",0,0,2.6,4.7,0,0,0,16.9,1
2011-09-26,18.7,11.9,15.3,0,35,0,2.3,"September",2011,"Monday",0,0,9.3,2.6,1,0,0,3.7,0
2011-09-27,21.3,7.8,14.6,0,44,0,1.6,"September",2011,"Tuesday",0,0,2.3,9.3,1,0,0,6.3,0
2011-09-28,15.3,5.7,10.5,0,57,0,0,"September",2011,"Wednesday",0,0,1.6,2.3,1,0,0,0.300000000000001,0
2011-09-29,17.2,1.5,9.4,0,59,0,0,"September",2011,"Thursday",0,0,0,1.6,1,0,3.5,2.2,0
2011-09-30,19.5,6.1,12.8,0,37,0,0,"September",2011,"Friday",0,0,0,0,1,0,0,4.5,0
2011-10-01,10.9,4.6,7.8,0.5,32,0.2,0,"October",2011,"Saturday",0,0,0,0,0,0,0.4,0,1
2011-10-02,11.4,3.8,7.6,1,35,0.4,0,"October",2011,"Sunday",0.2,0,0,0,0,0,1.2,0,1
2011-10-03,12.9,2.2,7.6,0,35,0.4,0,"October",2011,"Monday",0.4,0.2,0,0,1,0,2.8,0,0
2011-10-04,9.6,3.8,6.7,0,35,1.3,0,"October",2011,"Tuesday",0.4,0.4,0,0,1,0,1.2,0,0
2011-10-05,9,6.6,7.8,0,35,0.2,0,"October",2011,"Wednesday",1.3,0.4,0,0,1,0,0,0,0
2011-10-06,9.1,7.3,8.2,0,33,0,0,"October",2011,"Thursday",0.2,1.3,0,0,1,0,0,0,0
2011-10-07,12.3,6.7,9.5,0,46,0,0,"October",2011,"Friday",0,0.2,0,0,1,0,0,0,0
2011-10-08,14,2.8,8.4,0,33,0,0,"October",2011,"Saturday",0,0,0,0,0,0,2.2,0,1
2011-10-09,16.6,3.6,10.1,0,33,0,0,"October",2011,"Sunday",0,0,0,0,0,0,1.4,1.6,1
2011-10-10,15.8,1.3,8.6,0,33,0,0,"October",2011,"Monday",0,0,0,0,0,1,3.7,0.800000000000001,0
2011-10-11,15.1,3.9,9.5,0,33,0,0,"October",2011,"Tuesday",0,0,0,0,1,0,1.1,0.0999999999999996,0
2011-10-12,13.7,3.5,8.6,1.5,33,0,0,"October",2011,"Wednesday",0,0,0,0,1,0,1.5,0,0
2011-10-13,10.3,4,7.2,1,59,0.8,0,"October",2011,"Thursday",0,0,0,0,1,0,1,0,0
2011-10-14,11.5,0.8,6.2,0,59,1.8,0,"October",2011,"Friday",0.8,0,0,0,1,0,4.2,0,0
2011-10-15,9.6,-0.8,4.4,0,35,3.6,0,"October",2011,"Saturday",1.8,0.8,0,0,0,0,5.8,0,1
2011-10-16,11.5,-3.5,4,0,35,4,0,"October",2011,"Sunday",3.6,1.8,0,0,0,0,8.5,0,1
2011-10-17,14,-1.4,6.3,0,35,1.7,0,"October",2011,"Monday",4,3.6,0,0,1,0,6.4,0,0
2011-10-18,17.1,0.9,9,0,35,0,0,"October",2011,"Tuesday",1.7,4,0,0,1,0,4.1,2.1,0
2011-10-19,14,3.2,8.6,0,35,0,0,"October",2011,"Wednesday",0,1.7,0,0,1,0,1.8,0,0
2011-10-20,9.4,1.6,5.5,0,39,2.5,0,"October",2011,"Thursday",0,0,0,0,1,0,3.4,0,0
2011-10-21,9.9,-0.7,4.6,0,32,3.4,0,"October",2011,"Friday",2.5,0,0,0,1,0,5.7,0,0
2011-10-22,12.6,0.8,6.7,0,54,1.3,0,"October",2011,"Saturday",3.4,2.5,0,0,0,0,4.2,0,1
2011-10-23,11.4,0.3,5.9,0,50,2.1,0,"October",2011,"Sunday",1.3,3.4,0,0,0,0,4.7,0,1
2011-10-24,9.8,-3.2,3.3,0,44,4.7,0,"October",2011,"Monday",2.1,1.3,0,0,1,0,8.2,0,0
2011-10-25,8.5,-1.7,3.4,0,39,4.6,0,"October",2011,"Tuesday",4.7,2.1,0,0,1,0,6.7,0,0
2011-10-26,7.9,-3.7,2.1,0.5,46,5.9,0,"October",2011,"Wednesday",4.6,4.7,0,0,1,0,8.7,0,0
2011-10-27,7.8,-0.9,3.5,0.5,63,4.5,0,"October",2011,"Thursday",5.9,4.6,0,0,1,0,5.9,0,0
2011-10-28,5.7,-3.5,1.1,0,37,6.9,0,"October",2011,"Friday",4.5,5.9,0,0,1,0,8.5,0,0
2011-10-29,8.8,1,4.9,3,52,3.1,0,"October",2011,"Saturday",6.9,4.5,0,0,0,0,4,0,1
2011-10-30,12.9,-1,6,0,41,2,0,"October",2011,"Sunday",3.1,6.9,0,0,0,0,6,0,1
2011-10-31,9.1,0.3,4.7,0,54,3.3,0,"October",2011,"Monday",2,3.1,0,0,1,0,4.7,0,0
2011-11-01,6.4,-1.2,2.6,0,41,5.4,0,"November",2011,"Tuesday",3.3,2,0,0,1,0,6.2,0,0
2011-11-02,8.9,-2.5,3.2,0,41,4.8,0,"November",2011,"Wednesday",5.4,3.3,0,0,1,0,7.5,0,0
2011-11-03,8.9,-5,2,0,41,6,0,"November",2011,"Thursday",4.8,5.4,0,0,1,0,10,0,0
2011-11-04,-3.2,-10.2,-6.7,0,33,14.7,0,"November",2011,"Friday",6,4.8,0,0,1,0,15.2,0,0
2011-11-05,3.7,-12.2,-4.3,0,33,12.3,0,"November",2011,"Saturday",14.7,6,0,0,0,0,17.2,0,1
2011-11-06,2.3,-9.5,-3.6,0,33,11.6,0,"November",2011,"Sunday",12.3,14.7,0,0,0,0,14.5,0,1
2011-11-07,6.7,-4.9,0.9,0,32,7.1,0,"November",2011,"Monday",11.6,12.3,0,0,1,0,9.9,0,0
2011-11-08,4.3,-3.7,0.3,0,50,7.7,0,"November",2011,"Tuesday",7.1,11.6,0,0,1,0,8.7,0,0
2011-11-09,3.7,-7.5,-1.9,0,35,9.9,0,"November",2011,"Wednesday",7.7,7.1,0,0,1,0,12.5,0,0
2011-11-10,12,1.5,6.8,0,44,1.2,0,"November",2011,"Thursday",9.9,7.7,0,0,1,0,3.5,0,0
2011-11-11,6,0.2,3.1,1.5,44,4.9,0,"November",2011,"Friday",1.2,9.9,0,0,0,1,4.8,0,0
2011-11-12,1.3,-1.9,-0.3,1,44,8.3,0,"November",2011,"Saturday",4.9,1.2,0,0,0,0,6.9,0,1
2011-11-13,2.3,-1,0.7,0.5,52,7.3,0,"November",2011,"Sunday",8.3,4.9,0,0,0,0,6,0,1
2011-11-14,-0.6,-8.3,-4.5,0,46,12.5,0,"November",2011,"Monday",7.3,8.3,0,0,1,0,13.3,0,0
2011-11-15,-5.9,-11.2,-8.6,0,46,16.6,0,"November",2011,"Tuesday",12.5,7.3,0,0,1,0,16.2,0,0
2011-11-16,-3,-8.1,-5.6,0,46,13.6,0,"November",2011,"Wednesday",16.6,12.5,0,0,1,0,13.1,0,0
2011-11-17,-8.1,-15,-11.6,1.5,56,19.6,0,"November",2011,"Thursday",13.6,16.6,0,0,1,0,20,0,0
2011-11-18,-15,-19.6,-17.3,0,56,25.3,0,"November",2011,"Friday",19.6,13.6,0,0,1,0,24.6,0,0
2011-11-19,-18.6,-23,-20.8,0,56,28.8,0,"November",2011,"Saturday",25.3,19.6,0,0,0,0,28,0,1
2011-11-20,-16.2,-25.4,-20.8,0,56,28.8,0,"November",2011,"Sunday",28.8,25.3,0,0,0,0,30.4,0,1
2011-11-21,-9.1,-20.5,-14.8,0,56,22.8,0,"November",2011,"Monday",28.8,28.8,0,0,1,0,25.5,0,0
2011-11-22,6.1,-16.2,-5.1,1,56,13.1,0,"November",2011,"Tuesday",22.8,28.8,0,0,1,0,21.2,0,0
2011-11-23,2.1,-3.7,-0.8,0,56,8.8,0,"November",2011,"Wednesday",13.1,22.8,0,0,1,0,8.7,0,0
2011-11-24,0,-5.3,-2.7,0,35,10.7,0,"November",2011,"Thursday",8.8,13.1,0,0,1,0,10.3,0,0
2011-11-25,2.5,-8.8,-3.2,0,70,11.2,0,"November",2011,"Friday",10.7,8.8,0,0,1,0,13.8,0,0
2011-11-26,4,-9.2,-2.6,0,70,10.6,0,"November",2011,"Saturday",11.2,10.7,0,0,0,0,14.2,0,1
2011-11-27,9,0.6,4.8,0,48,3.2,0,"November",2011,"Sunday",10.6,11.2,0,0,0,0,4.4,0,1
2011-11-28,1.8,-6,-2.1,0,48,10.1,0,"November",2011,"Monday",3.2,10.6,0,0,1,0,11,0,0
2011-11-29,5.4,-4.8,0.3,0,48,7.7,0,"November",2011,"Tuesday",10.1,3.2,0,0,1,0,9.8,0,0
2011-11-30,1.3,-7.1,-2.9,0,37,10.9,0,"November",2011,"Wednesday",7.7,10.1,0,0,1,0,12.1,0,0
2011-12-01,5.4,-8.1,-1.4,0.5,56,9.4,0,"December",2011,"Thursday",10.9,7.7,0,0,1,0,13.1,0,0
2011-12-02,5.3,-6.6,-0.7,0,83,8.7,0,"December",2011,"Friday",9.4,10.9,0,0,1,0,11.6,0,0
2011-12-03,-0.9,-7.1,-4,0.5,33,12,0,"December",2011,"Saturday",8.7,9.4,0,0,0,0,12.1,0,1
2011-12-04,-4.9,-9.3,-7.1,0,33,15.1,0,"December",2011,"Sunday",12,8.7,0,0,0,0,14.3,0,1
2011-12-05,5.4,-7.5,-1.1,0,32,9.1,0,"December",2011,"Monday",15.1,12,0,0,1,0,12.5,0,0
2011-12-06,8.6,-3.4,2.6,0.5,65,5.4,0,"December",2011,"Tuesday",9.1,15.1,0,0,1,0,8.4,0,0
2011-12-07,-3.4,-14.1,-8.8,0,48,16.8,0,"December",2011,"Wednesday",5.4,9.1,0,0,1,0,19.1,0,0
2011-12-08,-9.2,-17,-13.1,0,48,21.1,0,"December",2011,"Thursday",16.8,5.4,0,0,1,0,22,0,0
2011-12-09,3.5,-10.5,-3.5,0,48,11.5,0,"December",2011,"Friday",21.1,16.8,0,0,1,0,15.5,0,0
2011-12-10,5.3,-8.4,-1.6,0.5,39,9.6,0,"December",2011,"Saturday",11.5,21.1,0,0,0,0,13.4,0,1
2011-12-11,-1.4,-6.4,-3.9,0,39,11.9,0,"December",2011,"Sunday",9.6,11.5,0,0,0,0,11.4,0,1
2011-12-12,-4.3,-9.8,-7.1,0,39,15.1,0,"December",2011,"Monday",11.9,9.6,0,0,1,0,14.8,0,0
2011-12-13,0.3,-9.6,-4.7,0,33,12.7,0,"December",2011,"Tuesday",15.1,11.9,0,0,1,0,14.6,0,0
2011-12-14,-0.7,-9.8,-5.3,0,37,13.3,0,"December",2011,"Wednesday",12.7,15.1,0,0,1,0,14.8,0,0
2011-12-15,-5.4,-10.7,-8.1,0,37,16.1,0,"December",2011,"Thursday",13.3,12.7,0,0,1,0,15.7,0,0
2011-12-16,0.7,-9,-4.2,0,37,12.2,0,"December",2011,"Friday",16.1,13.3,0,0,1,0,14,0,0
2011-12-17,2.6,-3.5,-0.5,0.5,37,8.5,0,"December",2011,"Saturday",12.2,16.1,0,0,0,0,8.5,0,1
2011-12-18,0.4,-8.8,-4.2,0,33,12.2,0,"December",2011,"Sunday",8.5,12.2,0,0,0,0,13.8,0,1
2011-12-19,3.1,-9.2,-3.1,0.5,44,11.1,0,"December",2011,"Monday",12.2,8.5,0,0,1,0,14.2,0,0
2011-12-20,5.3,-0.9,2.2,0.5,52,5.8,0,"December",2011,"Tuesday",11.1,12.2,0,0,1,0,5.9,0,0
2011-12-21,-0.8,-4.9,-2.9,0.5,37,10.9,0,"December",2011,"Wednesday",5.8,11.1,0,0,1,0,9.9,0,0
2011-12-22,2.8,-6.2,-1.7,0,37,9.7,0,"December",2011,"Thursday",10.9,5.8,0,0,1,0,11.2,0,0
2011-12-23,5.6,-5.7,-0.1,0.5,44,8.1,0,"December",2011,"Friday",9.7,10.9,0,0,1,0,10.7,0,0
2011-12-24,6.1,-2.6,1.8,0,37,6.2,0,"December",2011,"Saturday",8.1,9.7,0,0,0,0,7.6,0,1
2011-12-25,6.7,-1.1,2.8,0,37,5.2,0,"December",2011,"Sunday",6.2,8.1,0,0,0,1,6.1,0,1
2011-12-26,5,-2.9,1.1,0,61,6.9,0,"December",2011,"Monday",5.2,6.2,0,0,0,1,7.9,0,0
2011-12-27,3.4,-5,-0.8,0,54,8.8,0,"December",2011,"Tuesday",6.9,5.2,0,0,1,0,10,0,0
2011-12-28,-1.9,-7.3,-4.6,0,54,12.6,0,"December",2011,"Wednesday",8.8,6.9,0,0,1,0,12.3,0,0
2011-12-29,4.4,-4.9,-0.3,3.5,54,8.3,0,"December",2011,"Thursday",12.6,8.8,0,0,1,0,9.9,0,0
2011-12-30,-1.3,-8.3,-4.8,0,54,12.8,0,"December",2011,"Friday",8.3,12.6,0,0,1,0,13.3,0,0
2011-12-31,-3,-9,-6,0,59,14,0,"December",2011,"Saturday",12.8,8.3,0,0,0,0,14,0,1
2012-01-01,-3.1,-14.8,-9,0,33,17,0,"January",2012,"Sunday",14,12.8,0,0,0,1,19.8,0,1
2012-01-02,-1.4,-6.2,-3.8,0,37,11.8,0,"January",2012,"Monday",17,14,0,0,1,0,11.2,0,0
2012-01-03,5.2,-4,0.6,0.5,37,7.4,0,"January",2012,"Tuesday",11.8,17,0,0,1,0,9,0,0
2012-01-04,11.1,-1.4,4.9,0.5,41,3.1,0,"January",2012,"Wednesday",7.4,11.8,0,0,1,0,6.4,0,0
2012-01-05,5.5,-0.8,2.4,0.5,76,5.6,0,"January",2012,"Thursday",3.1,7.4,0,0,1,0,5.8,0,0
2012-01-06,1.8,-5.7,-2,0,32,10,0,"January",2012,"Friday",5.6,3.1,0,0,1,0,10.7,0,0
2012-01-07,1.9,-7.7,-2.9,0,32,10.9,0,"January",2012,"Saturday",10,5.6,0,0,0,0,12.7,0,1
2012-01-08,8.2,-3.3,2.5,0,35,5.5,0,"January",2012,"Sunday",10.9,10,0,0,0,0,8.3,0,1
2012-01-09,9.8,-0.8,4.5,0,35,3.5,0,"January",2012,"Monday",5.5,10.9,0,0,1,0,5.8,0,0
2012-01-10,3.6,-13.7,-5.1,0,67,13.1,0,"January",2012,"Tuesday",3.5,5.5,0,0,1,0,18.7,0,0
2012-01-11,-3.6,-14.7,-9.2,0,67,17.2,0,"January",2012,"Wednesday",13.1,3.5,0,0,1,0,19.7,0,0
2012-01-12,0.9,-5.8,-2.5,0,46,10.5,0,"January",2012,"Thursday",17.2,13.1,0,0,1,0,10.8,0,0
2012-01-13,2.2,-5.6,-1.7,0,59,9.7,0,"January",2012,"Friday",10.5,17.2,0,0,1,0,10.6,0,0
2012-01-14,-3.3,-9.7,-6.5,0.5,52,14.5,0,"January",2012,"Saturday",9.7,10.5,0,0,0,0,14.7,0,1
2012-01-15,-9.7,-24.5,-17.1,0,54,25.1,0,"January",2012,"Sunday",14.5,9.7,0,0,0,0,29.5,0,1
2012-01-16,-24.5,-29.3,-26.9,0,33,34.9,0,"January",2012,"Monday",25.1,14.5,0,0,1,0,34.3,0,0
2012-01-17,-28,-31,-29.5,0,33,37.5,0,"January",2012,"Tuesday",34.9,25.1,0,0,1,0,36,0,0
2012-01-18,-21.6,-32.1,-26.9,0,33,34.9,0,"January",2012,"Wednesday",37.5,34.9,0,0,1,0,37.1,0,0
2012-01-19,-17.8,-24,-20.9,0,33,28.9,0,"January",2012,"Thursday",34.9,37.5,0,0,1,0,29,0,0
2012-01-20,-16.3,-26.8,-21.6,0,33,29.6,0,"January",2012,"Friday",28.9,34.9,0,0,1,0,31.8,0,0
2012-01-21,-14.8,-17.5,-16.2,0,33,24.2,0,"January",2012,"Saturday",29.6,28.9,0,0,0,0,22.5,0,1
2012-01-22,1.4,-15.4,-7,1,33,15,0,"January",2012,"Sunday",24.2,29.6,0,0,0,0,20.4,0,1
2012-01-23,2.4,-10.8,-4.2,0,33,12.2,0,"January",2012,"Monday",15,24.2,0,0,1,0,15.8,0,0
2012-01-24,0.4,-8.7,-4.2,0,33,12.2,0,"January",2012,"Tuesday",12.2,15,0,0,1,0,13.7,0,0
2012-01-25,3.3,-5.6,-1.2,0.5,69,9.2,0,"January",2012,"Wednesday",12.2,12.2,0,0,1,0,10.6,0,0
2012-01-26,-1.6,-6.6,-4.1,0,44,12.1,0,"January",2012,"Thursday",9.2,12.2,0,0,1,0,11.6,0,0
2012-01-27,-0.2,-7.6,-3.9,0,67,11.9,0,"January",2012,"Friday",12.1,9.2,0,0,1,0,12.6,0,0
2012-01-28,-3,-8.5,-5.8,0,67,13.8,0,"January",2012,"Saturday",11.9,12.1,0,0,0,0,13.5,0,1
2012-01-29,1.1,-4.5,-1.7,0.5,67,9.7,0,"January",2012,"Sunday",13.8,11.9,0,0,0,0,9.5,0,1
2012-01-30,4.5,-6.6,-1.1,0,67,9.1,0,"January",2012,"Monday",9.7,13.8,0,0,1,0,11.6,0,0
2012-01-31,5.2,-5.7,-0.3,0,67,8.3,0,"January",2012,"Tuesday",9.1,9.7,0,0,1,0,10.7,0,0
2012-02-01,2.2,-9.2,-3.5,0,67,11.5,0,"February",2012,"Wednesday",8.3,9.1,0,0,1,0,14.2,0,0
2012-02-02,2.4,-8.4,-3,0,67,11,0,"February",2012,"Thursday",11.5,8.3,0,0,1,0,13.4,0,0
2012-02-03,6.1,-6.8,-0.4,0,67,8.4,0,"February",2012,"Friday",11,11.5,0,0,1,0,11.8,0,0
2012-02-04,4.6,-4.8,-0.1,0,67,8.1,0,"February",2012,"Saturday",8.4,11,0,0,0,0,9.8,0,1
2012-02-05,2.1,-7.8,-2.9,0,67,10.9,0,"February",2012,"Sunday",8.1,8.4,0,0,0,0,12.8,0,1
2012-02-06,-2.1,-12.9,-7.5,0,67,15.5,0,"February",2012,"Monday",10.9,8.1,0,0,1,0,17.9,0,0
2012-02-07,-1.8,-11.6,-6.7,0,46,14.7,0,"February",2012,"Tuesday",15.5,10.9,0,0,1,0,16.6,0,0
2012-02-08,-4.7,-12.9,-8.8,0,32,16.8,0,"February",2012,"Wednesday",14.7,15.5,0,0,1,0,17.9,0,0
2012-02-09,-6.6,-15.9,-11.3,0,32,19.3,0,"February",2012,"Thursday",16.8,14.7,0,0,1,0,20.9,0,0
2012-02-10,-9.4,-19.6,-14.5,0,32,22.5,0,"February",2012,"Friday",19.3,16.8,0,0,1,0,24.6,0,0
2012-02-11,-5.9,-16.9,-11.4,0,32,19.4,0,"February",2012,"Saturday",22.5,19.3,0,0,0,0,21.9,0,1
2012-02-12,5.7,-10.8,-2.6,0,32,10.6,0,"February",2012,"Sunday",19.4,22.5,0,0,0,0,15.8,0,1
2012-02-13,3.3,-5.7,-1.2,0,32,9.2,0,"February",2012,"Monday",10.6,19.4,0,0,1,0,10.7,0,0
2012-02-14,-0.1,-8.7,-4.4,0,37,12.4,0,"February",2012,"Tuesday",9.2,10.6,0,0,1,0,13.7,0,0
2012-02-15,3,-9.8,-3.4,0,35,11.4,0,"February",2012,"Wednesday",12.4,9.2,0,0,1,0,14.8,0,0
2012-02-16,2.2,-10.1,-4,0,35,12,0,"February",2012,"Thursday",11.4,12.4,0,0,1,0,15.1,0,0
2012-02-17,4.7,-6.1,-0.7,0,35,8.7,0,"February",2012,"Friday",12,11.4,0,0,1,0,11.1,0,0
2012-02-18,-0.9,-5,-3,0,35,11,0,"February",2012,"Saturday",8.7,12,0,0,0,0,10,0,1
2012-02-19,-0.9,-6,-3.5,1,54,11.5,0,"February",2012,"Sunday",11,8.7,0,0,0,0,11,0,1
2012-02-20,-1.4,-7.1,-4.3,0,54,12.3,0,"February",2012,"Monday",11.5,11,0,0,1,0,12.1,0,0
2012-02-21,5.7,-7.2,-0.8,0.5,46,8.8,0,"February",2012,"Tuesday",12.3,11.5,0,0,0,1,12.2,0,0
2012-02-22,2.6,-3.4,-0.4,0.5,65,8.4,0,"February",2012,"Wednesday",8.8,12.3,0,0,1,0,8.4,0,0
2012-02-23,1.5,-3.9,-1.2,0,32,9.2,0,"February",2012,"Thursday",8.4,8.8,0,0,1,0,8.9,0,0
2012-02-24,-3.7,-9,-6.4,0,44,14.4,0,"February",2012,"Friday",9.2,8.4,0,0,1,0,14,0,0
2012-02-25,-8.9,-12.6,-10.8,1.5,52,18.8,0,"February",2012,"Saturday",14.4,9.2,0,0,0,0,17.6,0,1
2012-02-26,-10.9,-17.4,-14.2,0.5,52,22.2,0,"February",2012,"Sunday",18.8,14.4,0,0,0,0,22.4,0,1
2012-02-27,-5.1,-20.4,-12.8,0,52,20.8,0,"February",2012,"Monday",22.2,18.8,0,0,1,0,25.4,0,0
2012-02-28,-2.2,-17.2,-9.7,0,52,17.7,0,"February",2012,"Tuesday",20.8,22.2,0,0,1,0,22.2,0,0
2012-02-29,-8.6,-18.4,-13.5,0,52,21.5,0,"February",2012,"Wednesday",17.7,20.8,0,0,1,0,23.4,0,0
